id,hhid,wt88,coll,hgc23,yearsr,fatherdec,offer
4079,4078,101405,0,12,79,Father not deceased,1
4080,4080,472600,1,12,80,Father deceased,1
4083,4083,556147,0,12,82,Father not deceased,0
4087,4087,506624,1,16,80,Father not deceased,1
4090,4090,468485,0,12,81,Father not deceased,1
4092,4091,447841,1,16,79,Father not deceased,1
4093,4091,472600,1,16,80,Father not deceased,1
4094,4094,472600,1,16,80,Father not deceased,1
4095,4094,505717,1,15,82,Father not deceased,0
4097,4097,472600,0,12,80,Father not deceased,1
4102,4102,438445,0,12,80,Father not deceased,1
4106,4106,490793,1,14,81,Father not deceased,1
4107,4106,469167,1,16,80,Father not deceased,1
4108,4108,469167,1,16,79,Father not deceased,1
4109,4108,529799,1,14,81,Father not deceased,1
4110,4110,469167,0,12,79,Father not deceased,1
4111,4110,522987,0,11,83,Father not deceased,0
4113,4112,550855,0,12,80,Father not deceased,1
4114,4114,522987,0,12,82,Father not deceased,0
4123,4123,154880,1,12,83,Father not deceased,0
4124,4124,447841,1,16,79,Father not deceased,1
4125,4125,486921,0,12,80,Father not deceased,1
4127,4127,541750,1,13,80,Father not deceased,1
4129,4129,425700,1,13,80,Father not deceased,1
4130,4129,514342,0,12,82,Father not deceased,0
4131,4131,165225,1,13,82,Father not deceased,0
4132,4132,461412,0,12,80,Father not deceased,1
4134,4134,136401,0,12,80,Father not deceased,1
4142,4142,513242,0,12,80,Father not deceased,1
4145,4145,564830,0,12,81,Father not deceased,1
4147,4146,573623,1,14,80,Father not deceased,1
4148,4148,514047,1,15,80,Father not deceased,1
4153,4153,613945,1,15,81,Father deceased,1
4155,4155,542625,0,11,83,Father not deceased,0
4159,4159,529681,0,12,79,Father not deceased,1
4160,4159,537548,0,12,80,Father not deceased,1
4161,4161,517798,0,12,82,Father not deceased,0
4163,4162,667549,0,12,82,Father not deceased,0
4164,4164,576018,1,16,79,Father not deceased,1
4166,4166,689289,0,12,80,Father not deceased,1
4171,4170,634072,1,16,79,Father not deceased,1
4172,4172,498245,1,14,80,Father deceased,1
4176,4176,140451,1,14,81,Father not deceased,1
4178,4178,286984,0,12,83,Father not deceased,0
4180,4180,212594,0,12,79,Father deceased,1
4181,4180,219467,0,11,81,Father not deceased,1
4187,4186,137635,0,12,79,Father not deceased,1
4191,4191,718343,1,16,81,Father not deceased,1
4192,4191,740082,1,16,82,Father not deceased,0
4198,4196,192775,0,11,83,Father not deceased,0
4202,4200,186476,0,12,81,Father deceased,1
4203,4200,173691,1,14,80,Father not deceased,1
4204,4204,243000,1,15,79,Father not deceased,1
4205,4204,190138,0,12,80,Father not deceased,1
4206,4204,173691,0,12,80,Father not deceased,1
4208,4207,180635,1,17,79,Father not deceased,1
4210,4209,220109,0,12,82,Father not deceased,0
4212,4211,212581,1,14,82,Father not deceased,0
4214,4213,180635,1,15,79,Father not deceased,1
4215,4215,190021,0,12,83,Father not deceased,0
4216,4216,656111,0,12,83,Father not deceased,0
4219,4219,510820,1,14,79,Father not deceased,1
4227,4225,517605,1,16,79,Father not deceased,1
4230,4230,437719,1,14,80,Father not deceased,1
4231,4231,593648,1,12,82,Father not deceased,0
4233,4233,437719,1,12,81,Father not deceased,1
4234,4234,528865,0,12,83,Father not deceased,0
4240,4238,728372,0,12,81,Father not deceased,1
4242,4241,448594,0,12,81,Father not deceased,1
4243,4243,145783,0,12,82,Father deceased,0
4244,4244,570886,1,16,79,Father not deceased,1
4245,4244,448594,1,14,80,Father not deceased,1
4246,4246,535560,0,12,79,Father not deceased,1
4247,4246,448594,0,13,80,Father not deceased,1
4248,4248,639392,1,14,80,Father not deceased,1
4249,4248,619617,0,12,81,Father not deceased,1
4250,4250,579950,0,12,80,Father not deceased,1
4251,4251,579041,0,12,81,Father not deceased,1
4252,4251,681405,1,14,82,Father not deceased,0
4254,4254,633326,1,13,80,Father not deceased,1
4270,4270,138589,1,15,79,Father deceased,1
4271,4270,136401,1,16,80,Father deceased,1
4283,4283,520459,0,12,82,Father not deceased,0
4284,4284,486377,1,15,81,Father not deceased,1
4288,4288,481796,1,16,81,Father not deceased,1
4290,4289,480633,1,16,79,Father not deceased,1
4298,4298,421357,1,15,81,Father not deceased,1
4299,4298,477757,1,16,82,Father not deceased,0
4300,4300,430236,0,12,80,Father not deceased,1
4302,4302,500314,1,17,79,Father not deceased,1
4303,4302,481657,0,12,81,Father not deceased,1
4305,4304,565108,0,12,82,Father not deceased,0
4307,4307,504784,1,14,79,Father not deceased,1
4308,4307,485837,0,11,81,Father not deceased,1
4309,4309,401776,1,16,81,Father not deceased,1
4312,4312,159465,0,12,79,Father not deceased,1
4317,4315,180919,1,13,82,Father not deceased,0
4318,4318,103462,1,14,79,Father not deceased,1
4319,4318,79600,1,14,80,Father not deceased,1
4321,4321,108947,0,12,80,Father not deceased,1
4322,4321,85292,0,11,81,Father not deceased,1
4323,4323,138589,0,12,79,Father not deceased,1
4324,4323,136401,0,12,81,Father not deceased,1
4327,4326,174272,1,12,82,Father not deceased,0
4330,4330,449539,0,12,80,Father not deceased,1
4333,4332,509916,0,11,80,Father not deceased,1
4334,4332,616095,0,12,82,Father deceased,0
4338,4338,509916,0,12,80,Father not deceased,1
4339,4338,652635,0,12,81,Father not deceased,1
4342,4342,676587,1,12,80,Father not deceased,1
4343,4342,531653,0,12,81,Father not deceased,1
4348,4348,642358,0,11,82,Father not deceased,0
4365,4365,602198,0,12,79,Father not deceased,1
4371,4370,550158,0,12,79,Father not deceased,1
4373,4373,621257,0,12,81,Father not deceased,1
4378,4377,550158,0,12,79,Father not deceased,1
4379,4379,550158,1,13,79,Father not deceased,1
4382,4382,491669,0,13,80,Father not deceased,1
4387,4387,557421,1,16,79,Father not deceased,1
4390,4390,579040,0,12,82,Father not deceased,0
4394,4393,609895,0,12,79,Father not deceased,1
4405,4405,627793,0,12,81,Father not deceased,1
4406,4406,652111,1,16,79,Father deceased,1
4407,4407,657937,1,16,79,Father not deceased,1
4408,4407,621862,1,16,82,Father not deceased,0
4410,4409,657937,1,14,80,Father not deceased,1
4411,4409,683874,1,13,82,Father not deceased,0
4412,4412,139936,0,12,81,Father not deceased,1
4413,4412,92481,1,16,81,Father not deceased,1
4418,4418,535700,1,15,80,Father not deceased,1
4419,4419,94702,0,12,81,Father not deceased,1
4420,4419,143225,0,12,82,Father not deceased,0
4421,4421,599660,1,14,81,Father not deceased,1
4423,4423,474445,1,15,79,Father not deceased,1
4424,4423,500675,1,16,80,Father not deceased,1
4429,4428,599660,1,16,81,Father not deceased,1
4437,4437,586324,1,16,82,Father not deceased,0
4438,4438,533158,0,12,81,Father not deceased,1
4440,4439,833370,1,12,83,Father not deceased,0
4444,4443,589975,0,12,82,Father not deceased,0
4447,4447,551340,0,12,80,Father not deceased,1
4448,4447,703657,1,14,82,Father not deceased,0
4451,4451,589975,0,12,82,Father not deceased,0
4461,4459,645710,0,11,80,Father not deceased,1
4462,4462,228301,0,11,79,Father not deceased,1
4466,4466,444301,1,13,81,Father not deceased,1
4467,4466,536817,0,11,82,Father not deceased,0
4469,4468,475524,0,12,79,Father not deceased,1
4471,4471,502719,1,16,81,Father deceased,1
4473,4473,545732,0,11,82,Father not deceased,0
4486,4486,142400,1,16,81,Father deceased,1
4487,4487,544759,0,12,81,Father not deceased,1
4488,4487,599082,0,13,82,Father not deceased,0
4497,4497,147289,1,13,80,Father not deceased,1
4498,4497,131229,0,12,81,Father not deceased,1
4500,4500,115737,1,14,81,Father not deceased,1
4509,4509,526363,1,13,82,Father not deceased,0
4515,4515,525309,1,13,82,Father not deceased,0
4518,4517,525309,0,12,83,Father not deceased,0
4519,4519,434777,0,12,80,Father deceased,1
4523,4522,531378,0,11,81,Father not deceased,1
4524,4524,114220,0,12,80,Father not deceased,1
4531,4531,592226,1,16,79,Father not deceased,1
4533,4532,215778,1,16,82,Father not deceased,0
4539,4539,468980,1,15,79,Father deceased,1
4540,4539,497592,1,16,80,Father deceased,1
4541,4541,133614,0,12,79,Father not deceased,1
4542,4541,143045,0,12,81,Father not deceased,1
4547,4547,577144,0,12,79,Father not deceased,1
4548,4548,598395,1,16,82,Father not deceased,0
4549,4549,637647,1,16,82,Father not deceased,0
4551,4550,497407,0,13,80,Father not deceased,1
4552,4552,1064870,0,12,82,Father not deceased,0
4553,4553,577666,0,13,81,Father not deceased,1
4558,4557,192382,0,12,79,Father not deceased,1
4561,4561,561689,0,12,81,Father not deceased,1
4563,4563,657596,0,12,79,Father not deceased,1
4565,4565,549956,0,12,81,Father not deceased,1
4566,4566,651773,0,12,79,Father not deceased,1
4570,4569,121114,1,12,81,Father not deceased,1
4572,4571,599482,0,12,81,Father not deceased,1
4575,4575,613240,0,12,79,Father not deceased,1
4576,4576,498310,1,15,79,Father not deceased,1
4579,4578,498310,0,12,79,Father not deceased,1
4586,4585,586175,0,12,82,Father not deceased,0
4592,4590,457255,1,16,80,Father not deceased,1
4595,4593,617410,0,12,80,Father not deceased,1
4600,4598,516348,1,12,82,Father not deceased,0
4603,4601,562715,0,12,79,Father not deceased,1
4604,4604,642838,0,12,81,Father not deceased,1
4613,4613,715168,1,14,82,Father not deceased,0
4616,4616,685750,1,16,81,Father deceased,1
4621,4621,619256,0,12,79,Father not deceased,1
4622,4622,666783,0,12,81,Father not deceased,1
4623,4622,587928,0,12,82,Father not deceased,0
4629,4629,520180,0,13,80,Father not deceased,1
4630,4629,589808,0,12,81,Father not deceased,1
4631,4631,666115,1,16,80,Father not deceased,1
4632,4631,783872,1,15,82,Father not deceased,0
4635,4633,520180,1,14,80,Father not deceased,1
4640,4640,533769,0,12,83,Father not deceased,0
4642,4642,553204,1,13,82,Father not deceased,0
4646,4646,578843,0,12,79,Father not deceased,1
4648,4648,602975,1,13,82,Father not deceased,0
4650,4650,605586,1,16,79,Father not deceased,1
4651,4651,752041,0,13,82,Father not deceased,0
4655,4655,113757,1,14,81,Father deceased,1
4661,4659,634907,1,14,79,Father not deceased,1
4662,4659,559683,1,16,81,Father not deceased,1
4663,4663,495631,0,12,80,Father not deceased,1
4667,4667,569917,1,17,79,Father not deceased,1
4668,4668,519430,1,15,79,Father not deceased,1
4669,4668,541085,1,14,82,Father not deceased,0
4670,4670,469493,0,12,82,Father deceased,0
4676,4675,569917,0,12,80,Father not deceased,1
4677,4677,569917,0,12,79,Father not deceased,1
4678,4678,552491,0,12,82,Father not deceased,0
4689,4688,465999,1,16,79,Father not deceased,1
4690,4690,526221,0,12,81,Father not deceased,1
4691,4691,465999,1,15,79,Father not deceased,1
4692,4691,578696,1,16,82,Father not deceased,0
4693,4693,475133,1,16,81,Father not deceased,1
4698,4698,569525,1,15,82,Father not deceased,0
4699,4699,599874,0,14,79,Father not deceased,1
4702,4701,534467,1,14,81,Father not deceased,1
4705,4704,468282,1,16,79,Father not deceased,1
4706,4704,494171,1,13,80,Father not deceased,1
4708,4708,528800,0,12,81,Father not deceased,1
4713,4713,444897,1,14,79,Father not deceased,1
4714,4713,502393,0,12,81,Father not deceased,1
4717,4716,444897,1,14,80,Father not deceased,1
4722,4722,597148,0,12,79,Father not deceased,1
4728,4728,449871,0,12,79,Father not deceased,1
4732,4731,473423,0,12,81,Father deceased,1
4734,4733,434282,0,12,80,Father not deceased,1
4740,4740,596790,0,12,83,Father not deceased,0
4747,4746,562301,0,12,83,Father not deceased,0
4752,4752,563632,0,12,81,Father not deceased,1
4755,4755,497094,0,12,81,Father not deceased,1
4756,4756,536792,1,16,81,Father not deceased,1
4757,4757,511055,1,16,83,Father not deceased,0
4758,4758,411530,1,15,79,Father not deceased,1
4760,4760,536792,1,16,82,Father not deceased,0
4762,4761,434282,0,12,80,Father not deceased,1
4765,4764,536792,0,12,82,Father not deceased,0
4766,4766,411530,1,15,79,Father deceased,1
4776,4776,140275,0,12,81,Father not deceased,1
4778,4778,479704,0,12,81,Father not deceased,1
4784,4783,442996,0,12,79,Father not deceased,1
4785,4783,448994,0,12,80,Father not deceased,1
4786,4783,482514,0,12,82,Father not deceased,0
4789,4788,413898,0,12,80,Father not deceased,1
4790,4788,527540,0,12,83,Father not deceased,0
4793,4793,469300,1,16,81,Father not deceased,1
4794,4793,500083,1,14,82,Father not deceased,0
4795,4795,527540,1,15,82,Father not deceased,0
4796,4796,473125,0,12,80,Father not deceased,1
4797,4797,520681,1,16,81,Father not deceased,1
4803,4803,479704,1,13,82,Father not deceased,0
4804,4804,479704,0,12,81,Father not deceased,1
4805,4805,526731,0,12,80,Father not deceased,1
4809,4807,479704,0,11,81,Father not deceased,1
4812,4812,424805,1,16,79,Father not deceased,1
4813,4813,500083,0,12,82,Father not deceased,0
4816,4815,469300,1,16,82,Father not deceased,0
4821,4819,527540,1,16,82,Father deceased,0
4823,4823,526731,0,12,80,Father not deceased,1
4824,4823,479704,1,13,81,Father not deceased,1
4828,4828,515757,1,13,79,Father not deceased,1
4829,4828,405275,1,15,81,Father not deceased,1
4830,4828,489664,1,15,83,Father not deceased,0
4832,4832,134840,1,14,79,Father not deceased,1
4833,4832,111602,1,16,81,Father not deceased,1
4834,4834,405275,0,12,80,Father not deceased,1
4835,4834,405275,0,13,81,Father not deceased,1
4839,4839,542028,1,13,82,Father not deceased,0
4840,4840,405275,1,15,81,Father deceased,1
4844,4844,542028,0,12,82,Father not deceased,0
4846,4845,515757,0,12,79,Father not deceased,1
4847,4845,459522,0,12,81,Father not deceased,1
4848,4848,461325,1,15,80,Father not deceased,1
4849,4848,506898,0,12,81,Father not deceased,1
4850,4848,472461,0,12,83,Father not deceased,0
4851,4851,515757,0,13,79,Father not deceased,1
4852,4851,460602,0,12,80,Father not deceased,1
4853,4853,460602,0,12,81,Father deceased,1
4854,4854,405275,1,14,80,Father deceased,1
4855,4854,489664,0,12,82,Father deceased,0
4856,4856,405275,1,14,81,Father not deceased,1
4860,4859,459522,0,12,81,Father not deceased,1
4861,4859,405275,0,12,80,Father not deceased,1
4864,4863,460602,1,12,80,Father not deceased,1
4865,4863,542028,1,14,82,Father not deceased,0
4870,4868,492878,1,16,81,Father not deceased,1
4871,4871,436471,1,16,79,Father not deceased,1
4872,4871,492878,1,13,81,Father not deceased,1
4873,4873,455162,1,16,79,Father not deceased,1
4876,4876,455162,0,12,79,Father not deceased,1
4878,4877,460602,1,15,80,Father not deceased,1
4885,4885,447370,0,12,79,Father not deceased,1
4886,4885,505185,1,16,82,Father not deceased,0
4894,4894,115587,1,15,80,Father not deceased,1
4895,4895,534179,1,15,82,Father not deceased,0
4897,4896,562644,1,16,79,Father not deceased,1
4898,4896,442118,0,12,81,Father not deceased,1
4899,4899,434282,0,12,81,Father deceased,1
4904,4903,401776,0,12,81,Father not deceased,1
4908,4907,503209,1,16,82,Father not deceased,0
4910,4910,511055,1,15,82,Father not deceased,0
4911,4911,504784,0,12,79,Father not deceased,1
4912,4912,449745,1,13,81,Father not deceased,1
4913,4912,479247,0,12,82,Father not deceased,0
4922,4922,567838,1,13,82,Father not deceased,0
4927,4926,542786,1,16,82,Father not deceased,0
4930,4930,434282,0,12,80,Father not deceased,1
4931,4931,511055,1,14,82,Father not deceased,0
4934,4934,449871,1,12,79,Father not deceased,1
4938,4938,464714,1,13,81,Father not deceased,1
4942,4942,125294,0,12,83,Father not deceased,0
4945,4944,612514,0,12,79,Father not deceased,1
4952,4952,548366,0,12,80,Father not deceased,1
4953,4953,558064,0,13,81,Father not deceased,1
4954,4954,521518,1,16,81,Father not deceased,1
4955,4954,613713,0,12,82,Father not deceased,0
4956,4954,613713,1,16,83,Father not deceased,0
4961,4961,502231,0,12,81,Father not deceased,1
4962,4962,613713,0,12,82,Father not deceased,0
4963,4963,508718,0,12,80,Father not deceased,1
4968,4966,558064,1,14,81,Father not deceased,1
4969,4969,113535,0,12,81,Father not deceased,1
4971,4969,93366,0,12,83,Father not deceased,0
4972,4972,712877,1,13,80,Father not deceased,1
4973,4972,675530,1,14,79,Father not deceased,1
4976,4976,838900,1,15,82,Father not deceased,0
4979,4979,155502,1,12,82,Father not deceased,0
4981,4980,97237,0,12,82,Father not deceased,0
4984,4984,497835,0,12,80,Father not deceased,1
4988,4988,515706,1,16,79,Father not deceased,1
4989,4988,515706,1,15,79,Father not deceased,1
4990,4988,497835,1,16,80,Father not deceased,1
4991,4991,89126,1,15,82,Father not deceased,0
4992,4992,471754,0,12,79,Father not deceased,1
4995,4994,498616,1,16,80,Father not deceased,1
4997,4997,611037,1,15,80,Father not deceased,1
4998,4997,588439,1,16,81,Father not deceased,1
5001,4999,579026,1,17,79,Father not deceased,1
5002,4999,611037,1,16,80,Father not deceased,1
5006,5006,667203,1,17,81,Father not deceased,1
5010,5009,474894,1,16,80,Father not deceased,1
5012,5012,566463,1,17,82,Father not deceased,0
5013,5013,87372,1,14,81,Father not deceased,1
5015,5015,504319,0,12,79,Father not deceased,1
5021,5020,543793,1,15,79,Father deceased,1
5025,5024,461338,1,13,79,Father not deceased,1
5029,5028,596648,1,16,79,Father not deceased,1
5031,5030,569312,1,14,82,Father not deceased,0
5032,5032,520787,0,12,79,Father not deceased,1
5034,5033,591364,1,13,79,Father not deceased,1
5036,5036,591364,1,16,79,Father not deceased,1
5038,5038,572907,1,15,83,Father not deceased,0
5039,5039,569312,1,16,82,Father not deceased,0
5041,5041,111442,0,12,80,Father not deceased,1
5043,5042,148712,1,13,82,Father not deceased,0
5050,5049,483516,0,12,79,Father not deceased,1
5051,5049,556840,0,12,83,Father not deceased,0
5052,5052,483516,1,16,79,Father not deceased,1
5053,5053,543617,1,13,80,Father not deceased,1
5055,5054,123091,1,14,79,Father not deceased,1
5056,5056,624869,0,12,79,Father not deceased,1
5062,5062,630396,0,13,82,Father not deceased,0
5063,5063,507271,0,12,80,Father not deceased,1
5067,5067,463375,1,16,80,Father not deceased,1
5073,5073,167828,1,14,81,Father not deceased,1
5078,5076,170501,0,11,81,Father not deceased,1
5083,5083,206224,0,12,79,Father not deceased,1
5084,5083,185675,0,12,83,Father not deceased,0
5085,5085,146519,0,12,82,Father not deceased,0
5087,5086,198132,0,12,80,Father deceased,1
5091,5091,628294,1,16,82,Father not deceased,0
5092,5092,608275,1,15,79,Father not deceased,1
