id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,nohw8,disrupt8,riskdrop8
745480,44.610001,45.599998,yes,no,no,49.380001,43.740002,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
745498,43.810001,49.77,yes,yes,no,49.669998,46.959999,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
746303,45.990002,49.41,yes,yes,no,50.68,41.580002,yes,black,no,yes,no,no,no,married,$20000-$24999,dont know,coll grad,coll grad,coll grad,never,no,no,0
746342,45.59,34.73,yes,no,no,37.939999,38.860001,no,black,no,yes,no,no,no,separated,$5000-$7499,hs grad,doctorate,postsec ed,postsec ed,more than twice,no,yes,1
746387,44.82,47.040001,yes,no,no,35.779999,50.630001,no,black,no,yes,no,no,no,divorced,$10000-$14999,hs grad,coll <4,coll <4,coll <4,never,no,no,2
746538,56.669998,46.049999,yes,yes,no,42.5,38.419998,no,white,yes,no,no,no,no,divorced,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,no,no,1
746540,55.860001,57.02,yes,yes,no,55.84,61.779999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
746565,52.049999,38.290001,yes,no,no,40.580002,38.009998,no,hispanic,no,no,yes,no,no,married,$3000-$4999,not finish hs,not finish hs,postsec ed,postsec ed,more than twice,yes,yes,1
746579,36.599998,37.5,yes,no,no,41.59,43.970001,no,api,no,no,no,yes,no,married,$25000-$34999,dont know,dont know,coll grad,coll <4,once or twice,no,yes,1
746590,59.669998,51.66,yes,yes,no,64.290001,47.779999,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
747101,43.639999,36.860001,yes,no,no,46.950001,45.630001,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,not finish hs,coll grad,coll grad,never,yes,no,1
747107,38.18,38.5,yes,no,no,41.57,36.990002,no,white,yes,no,no,no,no,not married but cohabit,$15000-$19999,not finish hs,hs grad,junior coll,junior coll,once or twice,no,yes,0
747122,40.549999,53.299999,yes,yes,no,47.759998,51.389999,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
747143,32.650002,45.080002,yes,yes,no,39.299999,45.18,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
747151,46.080002,46.759998,yes,yes,no,45.09,47.349998,yes,white,yes,no,no,no,no,divorced,$10000-$14999,hs grad,hs grad,coll grad,coll grad,never,no,no,2
747158,39.400002,33.48,no,no,no,38.360001,38.110001,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,masters,coll grad,coll grad,never,no,no,0
747160,62.540001,51.290001,yes,yes,no,62.82,47.240002,no,white,yes,no,no,no,no,divorced,$25000-$34999,hs grad,masters,coll grad,coll grad,never,no,no,1
747187,44.82,39.040001,no,yes,no,52.52,44.400002,no,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,coll <4,hs grad,junior coll,never,no,no,1
747193,40.990002,32.5,yes,no,no,43.549999,38.639999,no,white,yes,no,no,no,no,not married but cohabit,7500-$9999,dont know,hs grad,coll grad,coll grad,once or twice,yes,yes,2
747203,44.799999,44.59,yes,no,no,50.299999,48.310001,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,dont know,postsec ed,postsec ed,never,no,no,0
747208,53.57,60.310001,yes,yes,no,57.009998,49.400002,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
747213,58.75,53.73,yes,yes,no,49.990002,50.939999,no,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
747228,48.119999,53.23,yes,no,no,53.549999,55.630001,yes,white,yes,no,no,no,no,married,50000-$74999,not finish hs,not finish hs,coll grad,coll grad,once or twice,yes,yes,0
747236,67.449997,63.93,yes,no,no,69.150002,65.129997,no,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll grad,coll grad,never,no,no,0
747237,39.650002,36.700001,yes,no,no,34.52,38.849998,yes,ai,no,no,no,no,yes,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,once or twice,yes,yes,0
747284,49.009998,45.650002,no,no,no,55.84,45.75,yes,ai,no,no,no,no,yes,married,$25000-$34999,hs grad,junior coll,coll <4,coll <4,never,yes,no,1
747285,53.990002,42.880001,no,no,no,39.099998,41.189999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,yes,no,2
747288,38.049999,41.09,yes,yes,no,37.200001,41.580002,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,not finish hs,coll grad,coll grad,never,yes,no,0
747293,59.639999,52.009998,yes,no,no,56.380001,48.549999,no,white,yes,no,no,no,no,married,$15000-$19999,dont know,dont know,coll grad,coll grad,never,yes,no,0
747299,54.389999,50.73,yes,no,no,55.049999,46.400002,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,not finish hs,coll grad,junior coll,never,no,no,0
747436,56.98,55.200001,yes,yes,no,60.110001,57.02,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,junior coll,coll grad,coll grad,never,no,no,0
747441,44.689999,53.419998,yes,no,no,47.5,47.52,no,hispanic,no,no,yes,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
747463,51.040001,56.459999,no,no,no,52.450001,56.119999,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,postsec ed,postsec ed,never,no,no,0
747464,65,53.509998,yes,no,no,62.41,59.119999,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,junior coll,coll grad,coll grad,never,no,no,0
747467,32.48,35.82,yes,no,no,37.369999,36.799999,yes,white,yes,no,no,no,no,married,7500-$9999,not finish hs,hs grad,hs grad,hs grad,never,no,no,1
747503,61.540001,57.029999,yes,yes,no,56.880001,55.450001,no,white,yes,no,no,no,no,married,$25000-$34999,coll <4,hs grad,coll grad,coll grad,never,no,no,0
747505,65.349998,62.389999,no,yes,no,66.709999,71.209999,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,masters,postsec ed,postsec ed,once or twice,no,yes,0
747526,57.169998,54.990002,yes,yes,no,55.740002,52.529999,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll <4,coll <4,never,no,no,1
747553,49.169998,48.93,yes,yes,no,47.040001,44.82,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,masters,coll grad,postsec ed,never,no,no,0
747568,39.07,42.16,yes,no,no,39.68,39.290001,yes,white,yes,no,no,no,no,separated,$10000-$14999,coll grad,hs grad,coll grad,coll grad,never,no,no,1
747581,59.02,62.880001,yes,yes,no,49.349998,51.52,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,postsec ed,never,no,no,0
747584,53.91,53.099998,yes,yes,no,54.130001,56.66,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
748103,66.18,64.510002,yes,yes,no,70.550003,63.779999,yes,white,yes,no,no,no,no,married,50000-$74999,masters,coll grad,coll grad,coll grad,never,no,no,0
748133,41.950001,39.040001,yes,yes,no,38.18,41.119999,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll <4,coll <4,never,no,no,0
748163,55.540001,50.66,yes,yes,no,52.75,50.860001,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,masters,postsec ed,postsec ed,once or twice,no,yes,0
749400,34.259998,46.689999,no,yes,no,37.27,48.18,yes,ai,no,no,no,no,yes,not married but cohabit,35000-$49999,dont know,hs grad,coll <4,hs grad,once or twice,yes,yes,1
749414,41.110001,36.360001,yes,yes,no,39.959999,49.279999,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll <4,junior coll,never,yes,no,0
749417,38.009998,35.130001,yes,no,no,38.07,38.380001,no,white,yes,no,no,no,no,divorced,$1000-$2999,hs grad,hs grad,coll grad,coll grad,once or twice,yes,yes,1
749435,60.490002,62.16,yes,yes,no,61.59,64.639999,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,coll <4,coll grad,coll grad,never,no,no,0
749465,55.48,54.110001,yes,yes,no,55.639999,54.200001,yes,white,yes,no,no,no,no,married,35000-$49999,masters,masters,postsec ed,postsec ed,never,no,no,0
749473,51.93,52.07,yes,no,no,42.09,61.740002,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,once or twice,no,yes,0
749474,53.200001,50.549999,yes,no,no,55.490002,49.52,yes,white,yes,no,no,no,no,divorced,$5000-$7499,dont know,not finish hs,postsec ed,postsec ed,never,yes,no,4
749496,65.760002,62.099998,yes,yes,no,58.490002,58.939999,yes,white,yes,no,no,no,no,married,35000-$49999,masters,coll grad,coll grad,coll grad,never,no,no,0
750440,45.540001,51.290001,yes,no,no,37.040001,50.759998,yes,white,yes,no,no,no,no,not married but cohabit,$15000-$19999,dont know,not finish hs,junior coll,coll grad,never,yes,no,0
750466,50.34,45.049999,yes,yes,no,54.27,55.970001,no,white,yes,no,no,no,no,married,50000-$74999,masters,junior coll,postsec ed,postsec ed,never,no,no,1
750487,36.07,31.709999,no,no,no,40.349998,37.110001,yes,white,yes,no,no,no,no,widowed,$3000-$4999,dont know,coll grad,coll <4,coll <4,never,yes,no,4
750491,40.009998,36.970001,no,no,no,40.18,37.860001,no,white,yes,no,no,no,no,married,$10000-$14999,hs grad,hs grad,coll grad,coll grad,more than twice,yes,yes,3
751221,36.330002,38.080002,yes,yes,no,41.77,52.110001,yes,ai,no,no,no,no,yes,married,$25000-$34999,junior coll,hs grad,postsec ed,postsec ed,never,yes,no,1
751223,49.759998,38.450001,yes,yes,no,53.720001,39.130001,no,white,yes,no,no,no,no,married,50000-$74999,dont know,hs grad,coll grad,coll grad,once or twice,no,yes,1
751232,54.599998,67.150002,yes,yes,no,49.790001,69.019997,no,white,yes,no,no,no,no,divorced,35000-$49999,coll grad,masters,coll grad,coll grad,never,yes,no,2
751235,55.209999,58.790001,yes,yes,no,57.220001,55.779999,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,coll <4,coll grad,coll grad,never,no,no,0
751244,58.98,52.310001,yes,yes,no,52.299999,55.23,yes,api,no,no,no,yes,no,married,35000-$49999,coll <4,coll <4,postsec ed,coll grad,never,no,no,0
751266,40.509998,40.110001,yes,no,no,35.57,39.919998,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
751271,42.200001,51.509998,yes,yes,no,48,43.990002,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,not finish hs,postsec ed,postsec ed,never,no,no,0
751297,36.220001,50.400002,yes,yes,no,46.27,51.259998,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
751298,56.619999,62.689999,yes,yes,no,50.5,60.73,no,ai,no,no,no,no,yes,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
751415,61.75,50.450001,yes,yes,no,48.349998,50.459999,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,hs grad,coll grad,postsec ed,never,no,no,0
751440,52.060001,62.080002,yes,yes,no,60.09,52.09,yes,white,yes,no,no,no,no,married,35000-$49999,masters,masters,postsec ed,postsec ed,never,no,no,0
751446,30.450001,40.029999,yes,yes,no,47.029999,47.380001,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
751453,52.27,52.799999,yes,no,no,45.450001,70.040001,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,hs grad,postsec ed,postsec ed,more than twice,no,yes,0
751468,48.959999,44.869999,yes,no,no,51.279999,48.919998,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,junior coll,postsec ed,coll grad,never,no,no,0
751497,32.290001,34.849998,yes,no,no,39.82,40.060001,yes,white,yes,no,no,no,no,divorced,$5000-$7499,not finish hs,not finish hs,coll grad,coll grad,never,yes,no,2
753815,65.760002,59.009998,yes,yes,no,67.629997,61.41,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
753816,56.290001,52.09,yes,yes,no,58.470001,54.849998,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,junior coll,postsec ed,postsec ed,never,no,no,0
753835,66.260002,61.599998,yes,yes,no,58.369999,60.509998,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
753876,62.040001,60.880001,yes,yes,no,55.790001,49.709999,no,api,no,no,no,yes,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
753879,50.200001,49.779999,yes,yes,no,51.25,48.73,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,hs grad,never,yes,no,0
754703,38.68,40.740002,no,no,no,40.799999,38.439999,no,white,yes,no,no,no,no,not married but cohabit,$5000-$7499,hs grad,junior coll,coll grad,coll grad,never,no,no,1
754708,63.810001,63.290001,yes,yes,no,69.150002,72.730003,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
754732,45.529999,55.959999,yes,no,no,38.970001,48.18,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,once or twice,no,yes,0
754747,39.110001,36.279999,no,no,no,38.509998,38.59,yes,ai,no,no,no,no,yes,married,$25000-$34999,not finish hs,hs grad,postsec ed,postsec ed,never,no,no,1
754748,53.439999,49.43,yes,yes,no,56.700001,54.200001,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
754752,35.060001,32.59,yes,yes,no,40.669998,37.970001,yes,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,not finish hs,postsec ed,postsec ed,never,no,no,2
754777,58.77,57.959999,yes,yes,no,45.860001,62.650002,no,white,yes,no,no,no,no,married,50000-$74999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
754786,40.310001,48.82,yes,no,no,40.27,52.369999,no,ai,no,no,no,no,yes,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
754789,43.369999,51.580002,yes,no,no,39,46.130001,no,ai,no,no,no,no,yes,married,50000-$74999,coll grad,dont know,coll <4,coll <4,never,no,no,0
755604,57.689999,61.41,yes,yes,no,45.73,54.639999,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,coll grad,postsec ed,coll grad,once or twice,yes,yes,0
755605,46.939999,52.169998,yes,yes,no,47.919998,46.169998,no,white,yes,no,no,no,no,married,35000-$49999,coll <4,hs grad,coll grad,coll grad,never,yes,no,0
755614,39.119999,37.220001,yes,yes,no,37.970001,40.209999,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
755615,57.369999,44.330002,yes,yes,no,52.5,43.16,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,once or twice,no,yes,0
755625,63.459999,60.91,yes,yes,no,63.189999,58.91,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,postsec ed,never,no,no,0
755626,44.740002,52.220001,yes,no,no,45.939999,40.43,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,dont know,coll grad,coll grad,once or twice,yes,yes,1
755634,40.189999,40.630001,yes,yes,no,38.73,45.669998,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll <4,coll grad,once or twice,no,yes,0
755644,58.82,60.98,yes,yes,no,43.630001,52.599998,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,hs grad,coll <4,coll <4,never,no,no,1
755647,54.290001,60.529999,yes,yes,no,62.560001,52.330002,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,coll grad,coll grad,coll grad,never,no,no,0
755659,59.099998,59.939999,yes,yes,no,57.439999,60.779999,no,white,yes,no,no,no,no,married,$10000-$14999,hs grad,hs grad,coll <4,coll <4,never,no,no,1
755671,54.830002,60.900002,yes,yes,no,51.57,58.419998,yes,white,yes,no,no,no,no,divorced,$10000-$14999,hs grad,junior coll,coll grad,coll grad,never,no,no,2
755675,59.990002,57.259998,yes,yes,no,53.389999,47.93,yes,ai,no,no,no,no,yes,married,$25000-$34999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,0
755688,35.759998,34.52,yes,yes,no,43.610001,43.790001,no,hispanic,no,no,yes,no,no,married,$10000-$14999,hs grad,hs grad,postsec ed,junior coll,never,no,no,2
755706,56.240002,42.23,yes,yes,no,47.799999,43.119999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,junior coll,junior coll,coll grad,never,no,no,0
755718,43.68,48.650002,yes,no,no,58.360001,46.939999,no,white,yes,no,no,no,no,married,$25000-$34999,coll <4,junior coll,coll grad,coll <4,more than twice,no,yes,0
755720,62.650002,53.470001,yes,yes,no,65.440002,59.860001,yes,white,yes,no,no,no,no,married,$20000-$24999,coll <4,coll <4,coll grad,coll <4,never,no,no,0
755732,56.75,52.43,yes,no,no,67.169998,58.82,no,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,junior coll,coll grad,coll grad,never,no,no,0
755740,46.209999,42.299999,yes,no,no,52.169998,45.93,yes,white,yes,no,no,no,no,divorced,$15000-$19999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,1
755760,49.759998,42.34,yes,no,no,49.439999,44.25,no,white,yes,no,no,no,no,divorced,$20000-$24999,junior coll,hs grad,coll <4,coll <4,never,no,no,2
755767,58.41,57.279999,yes,yes,no,57.27,57.360001,no,white,yes,no,no,no,no,married,$25000-$34999,dont know,coll <4,coll grad,junior coll,never,no,no,0
755770,55.450001,55.099998,yes,yes,no,61.869999,54.279999,yes,white,yes,no,no,no,no,married,$25000-$34999,coll grad,junior coll,coll grad,coll grad,never,no,no,0
755772,56.43,49.48,yes,yes,no,48.740002,48.099998,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
755787,56.540001,62.290001,yes,yes,no,49.720001,63.150002,no,white,yes,no,no,no,no,married,50000-$74999,masters,masters,postsec ed,postsec ed,never,no,no,0
755790,58.41,52.509998,yes,yes,no,60.880001,50.950001,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
755799,42.689999,36.869999,yes,no,no,40.529999,40.48,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,junior coll,junior coll,never,no,no,1
757802,57.689999,51.790001,yes,yes,no,50.98,57.900002,no,white,yes,no,no,no,no,married,50000-$74999,coll <4,hs grad,coll grad,coll grad,once or twice,no,yes,0
757836,61.959999,59.830002,yes,yes,no,60.790001,57.25,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
757881,63.080002,60.959999,yes,yes,no,61.540001,65.209999,yes,hispanic,no,no,yes,no,no,married,35000-$49999,coll grad,dont know,postsec ed,postsec ed,never,no,no,1
757886,54.990002,56.869999,yes,yes,no,63.57,55.580002,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
757889,43.549999,47.470001,yes,yes,no,46.869999,50.610001,no,white,yes,no,no,no,no,married,50000-$74999,dont know,dont know,postsec ed,postsec ed,never,no,no,1
758405,49.43,45.950001,yes,yes,no,53.32,44.720001,yes,hispanic,no,no,yes,no,no,married,35000-$49999,not finish hs,hs grad,coll grad,coll grad,once or twice,no,yes,0
758412,55.43,41.740002,no,yes,no,51.119999,44.41,yes,white,yes,no,no,no,no,not married but cohabit,35000-$49999,hs grad,hs grad,junior coll,junior coll,never,yes,no,1
758418,46.02,48.380001,yes,yes,no,43.689999,50.240002,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
758422,49.630001,39.630001,no,no,no,40.93,42.66,no,white,yes,no,no,no,no,married,<$1000,not finish hs,hs grad,hs grad,hs grad,never,no,no,2
758429,36.490002,48.119999,yes,yes,no,39.029999,46.049999,no,white,yes,no,no,no,no,married,$20000-$24999,dont know,dont know,junior coll,coll grad,never,no,no,0
758430,35.509998,36.689999,no,no,no,46.27,38.32,yes,white,yes,no,no,no,no,married,<$1000,not finish hs,not finish hs,not finish hs,not finish hs,never,no,no,2
758455,38.009998,40.799999,yes,yes,no,38.189999,42.849998,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,hs grad,hs grad,hs grad,never,no,no,0
758457,40.889999,55.049999,yes,yes,no,41.709999,39.759998,yes,hispanic,no,no,yes,no,no,married,$25000-$34999,hs grad,coll grad,coll grad,coll grad,never,no,no,0
758475,42.25,49.880001,yes,no,no,47.139999,54.759998,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,hs grad,coll grad,coll grad,never,no,no,0
